BondCode,BondName,Issuer,Term,CreditRating,BondType,IssueDate,CouponRate,_priority,_merge_code
127241,PR郑经开,郑州经开投资发展有限公司,7.0,AA,03,2015-10-09,5.48,90,127241
127242,PR当涂债,当涂县城乡建设投资有限责任公司,7.0,AA+,03,2015-09-11,5.38,90,127242
127243,15潍渤海,潍坊渤海水产综合开发有限公司,8.0,AA,03,2015-09-25,6.8,90,127243
127244,PR中关村,中关村发展集团股份有限公司,7.0,AAA,03,2015-11-02,4.2,90,127244
127245,PR荆高新,荆门高新技术产业开发有限责任公司,7.0,AA,03,2016-01-28,5.48,90,127245
127246,PR徐新盛,徐州市新盛投资控股集团有限公司,7.0,AA+,03,2015-11-30,5.13,90,127246
127248,PR京科债,北京未来科技城发展集团有限公司,7.0,AAA,03,2015-09-23,4.2,90,127248
127249,PR丽水债,丽水市文化旅游投资发展有限公司,7.0,AA,03,2015-12-02,5.67,90,127249
127250,PR闽漳龙,福建漳龙集团有限公司,7.0,AA+,03,2015-09-30,4.99,90,127250
127251,PR丰县债,丰县城市投资发展集团有限公司,7.0,AA,03,2015-09-17,6.48,90,127251
127252,PR通途债,长沙县通途公路建设投资有限公司,7.0,AA,03,2015-09-10,6.0,90,127252
127253,15粤电01,广东省能源集团有限公司,10.0,AAA,03,2015-10-28,4.54,90,127253
127255,PR平湖债,重庆市万州三峡平湖有限公司,7.0,AAA,03,2015-11-04,4.95,90,127255
127256,15温铁01,温州市铁路与轨道交通投资集团有限公司,,AA,03,2015-10-15,7.0,90,127256
127257,PR博投债,博尔塔拉蒙古自治州国有资产投资经营有限责任公司,7.0,AA,03,2015-11-04,5.77,90,127257
127258,15温铁02,温州市铁路与轨道交通投资集团有限公司,15.0,AA,03,2015-10-15,5.8,90,127258
127259,PR太科债,太仓市科教文化发展有限公司,7.0,AA,03,2015-09-28,5.54,90,127259
127261,PR般阳债,淄博般阳城市资产经营有限公司,7.0,AA,03,2015-12-11,5.5,90,127261
127262,PR连江债,福建省连江县国有资产投资运营有限公司,7.0,AA+,03,2015-11-13,6.29,90,127262
127263,PR15沭阳,沭阳金源资产经营有限公司,7.0,AA+,03,2016-01-14,5.49,90,127263
127264,15彬煤债,彬县煤炭有限责任公司,7.0,AA+,03,2015-11-11,8.0,90,127264
127267,PR邵武债,邵武市城建国有资产投资营运有限公司,7.0,AA,03,2015-12-08,5.88,90,127267
127268,PR汝州债,汝州市鑫源投资有限公司,6.0,AA,03,2015-10-14,6.3,90,127268
127269,PR武夷债,南平武夷新区投资开发集团有限公司,7.0,AA,03,2015-11-04,4.96,90,127269
127272,PR高邮债,高邮市建设投资发展集团有限公司,7.0,AA+,03,2016-03-17,5.48,90,127272
127273,PR黑山债,黑山通和资产经营有限公司,7.0,AA+,03,2015-12-18,6.79,90,127273
127274,PR铜城投,徐州市铜山区城市建设投资有限责任公司,7.0,AA,03,2016-01-15,5.23,90,127274
127275,PR一师债,阿拉尔市西北兴业城市建设投资有限公司,7.0,AA,03,2015-11-19,5.35,90,127275
127278,PR津地铁,天津市地下铁道集团有限公司,10.0,AAA,03,2015-12-21,4.27,90,127278
127279,PR浏新城,湖南金阳新城建设发展集团有限公司,7.0,AAA,03,2016-02-19,4.43,90,127279
127280,15魏桥债,山东魏桥铝电有限公司,7.0,AA+,03,2015-12-07,5.26,90,127280
127281,PR邳经发,邳州经开控股集团有限公司,7.0,AA,03,2015-11-25,5.0,90,127281
127282,PR贵路桥,贵州贵安建设集团有限公司,7.0,AAA,03,2015-12-07,4.17,90,127282
127283,PR大同建,大同市经济建设投资集团有限责任公司,7.0,AAA,03,2015-12-08,4.49,90,127283
127284,PR桐建债,桐城市建设投资发展有限责任公司,7.0,AA+,03,2016-09-08,5.47,90,127284
127285,15茂名港,茂名港集团有限公司,7.0,AA+,03,2015-12-04,5.24,90,127285
127286,PR沛城投,沛县城市投资开发有限公司,7.0,AA,03,2015-12-29,5.2,90,127286
127287,PR芜新投,芜湖新马投资有限公司,7.0,AA+,03,2016-02-03,4.87,90,127287
127288,PR通高新,南通高新控股集团有限公司,7.0,AA+,03,2015-12-02,5.0,90,127288
127289,PR河池债,河池市城市投资建设发展有限公司,7.0,AA,03,2015-12-15,5.58,90,127289
127290,PR伊国投,伊宁市国有资产投资经营(集团)有限责任公司,7.0,AA,03,2016-06-16,5.37,90,127290
127291,PR苍南债,苍南县国有资产投资集团有限公司,7.0,AA,03,2015-12-16,5.58,90,127291
127292,15国网03,国家电网有限公司,3.0,AAA,03,2015-12-08,3.5,90,127292
127293,15国网04,国家电网有限公司,5.0,AAA,03,2015-12-08,3.79,90,127293
127294,PR天心01,长沙天心城市建设投资开发集团有限公司,7.0,AAA,03,2015-12-09,4.2,90,127294
127295,PR泰虹桥,泰兴市虹桥园工业开发有限公司,7.0,AA,03,2015-12-22,5.03,90,127295
127296,15云能源,云南省能源投资集团有限公司,10.0,AAA,03,2015-12-21,4.8,90,127296
127298,PR任丘债,任丘市建设投资集团有限公司,7.0,AA+,03,2015-12-16,5.68,90,127298
127299,15蓬莱债,蓬莱市城市建设投资集团有限公司,7.0,AA+,03,2016-01-29,5.51,90,127299
127300,15国泰债,国泰租赁有限公司,7.0,AA,03,2015-12-31,5.58,90,127300
127301,PR武清投,天津市武清区国有资产经营投资有限公司,7.0,AAA,03,2015-12-30,4.15,90,127301
127302,PR桂城投,桂阳县城市建设投资有限公司,7.0,AA+,03,2015-12-22,5.23,90,127302
127303,PR秦汉债,陕西省西咸新区秦汉新城开发建设集团有限责任公司,7.0,AA,03,2016-01-27,5.15,90,127303
127304,PR蒙金隆,内蒙古金隆工业园区开发建设有限公司,7.0,AA+,03,2015-12-22,7.3,90,127304
127305,16穗港03,广州港集团有限公司,10.0,AAA,03,2016-12-09,3.38,80,127305
127308,PR巴中债,巴中市国有资本运营集团有限公司,7.0,AA,03,2016-01-04,5.13,90,127308
127309,PR赣陶债,景德镇陶文旅控股集团有限公司,7.0,AA,03,2015-12-31,5.38,90,127309
127310,PR海城改,海安城市动迁改造有限公司,7.0,AA+,03,2016-01-14,5.08,90,127310
127311,PR麒麟债,曲靖市麒麟区城乡建设投资(集团)有限公司,7.0,AA,03,2015-12-16,5.37,90,127311
127312,15海航债,海航集团有限公司,7.0,AA+,03,2015-12-28,5.99,90,127312
127313,PR东丽投,天津市东丽城市基础设施投资集团有限公司,7.0,AAA,03,2016-01-08,4.28,90,127313
127314,PR睢润企,睢宁县润企投资有限公司,7.0,AA,03,2016-02-19,5.42,90,127314
127315,15机场债,海航机场集团有限公司,7.0,AA,03,2016-01-07,6.88,90,127315
127316,PR洛城债,洛阳城市发展投资集团有限公司,7.0,AA+,03,2015-12-29,4.47,90,127316
127317,PR平崆旅,平凉文化旅游产业投资集团有限责任公司,7.0,AA+,03,2016-02-22,6.85,90,127317
127318,15闽投专,福建省投资开发集团有限责任公司,10.0,AAA,03,2015-12-30,3.7,80,127318
127319,PR日建债,日照市城市建设投资集团有限公司,7.0,AAA,03,2015-12-29,3.98,90,127319
127321,15湘产债,湘江产业投资有限责任公司,7.0,AA,03,2015-12-31,4.95,90,127321
127322,PR义城投,义乌市城市投资建设集团有限公司,7.0,AA+,03,2015-12-30,4.31,90,127322
127323,PR海资债,泰州市海陵资产经营有限公司,7.0,AA+,03,2015-12-30,4.6,90,127323
127324,PR达州02,达州发展(控股)有限责任公司,7.0,AA,03,2015-12-22,5.1,90,127324
127326,15国网05,国家电网有限公司,3.0,AAA,03,2015-12-23,3.58,90,127326
127327,15国网06,国家电网有限公司,5.0,AAA,03,2015-12-23,3.75,90,127327
127328,PR长轨03,长沙市轨道交通集团有限公司,10.0,AA+,03,2016-01-14,4.1,90,127328
127329,PR马高投,马鞍山慈湖高新技术产业开发区投资发展有限公司,7.0,AAA,03,2016-12-30,3.9,90,127329
127330,PR和济投,江西和济投资有限公司,7.0,AA,03,2016-04-01,5.09,90,127330
127331,PR威海投,威海蓝创建设投资有限公司,7.0,AA,03,2016-01-11,4.8,90,127331
127332,PR凤城债,凤城市现代产业园区开发建设投资有限公司,7.0,AA,03,2016-09-27,5.76,90,127332
127333,PR榕城02,福州市城乡建设发展总公司,7.0,AA+,03,2015-08-04,4.89,90,127333
127334,15锡创投,无锡创业投资集团有限公司,7.0,AA+,03,2016-01-21,4.33,90,127334
127335,PR昌乐债,昌乐县新城发展有限公司,7.0,AAA,03,2016-01-22,5.18,90,127335
127337,PR潜城债,潜江市城市建设投资开发有限公司,7.0,AA+,03,2016-03-29,5.19,90,127337
127338,PR宜高投,宜昌高新投资开发有限公司,7.0,AA,03,2016-02-22,4.8,90,127338
127339,PR金昌债,金昌市建设投资开发(集团)有限责任公司,7.0,AA,03,2016-02-29,6.79,90,127339
127340,15冀广02,中国广电河北网络股份有限公司,8.0,AA+,03,2016-02-05,4.28,90,127340
127342,PR内双创,内江建工集团有限责任公司,7.0,AA,03,2016-04-01,5.03,80,127342
127344,PR仁发债,仁寿发展投资集团有限公司,7.0,AA,03,2016-03-25,6.42,90,127344
127345,PR盐高新,盐城高新区投资集团有限公司,7.0,AAA,03,2016-02-24,3.9,90,127345
127347,15昆水务,昆明滇池水务股份有限公司,7.0,AA+,03,2016-03-16,4.35,90,127347
127348,PR响水债,响水县灌江控股集团有限公司,7.0,AA+,03,2016-01-14,4.98,90,127348
127349,PR邵东债,湖南邵东生态产业园开发建设投资有限责任公司,7.0,AA,03,2016-03-09,6.5,80,127349
127350,PR浙滨债,浙江滨海新区投资发展集团有限公司,7.0,AA+,03,2016-01-22,4.65,90,127350
127351,PR黔畅达,黔东南州交通旅游建设投资集团有限公司,7.0,AA,03,2016-01-11,5.79,80,127351
127352,16恒投01,广东恒健投资控股有限公司,10.0,AAA,03,2016-06-02,4.1,90,127352
127353,PR渝缙云,重庆缙云资产经营(集团)有限公司,7.0,AA+,03,2016-02-15,4.5,90,127353
127354,PR梅建投,梅州市梅县区伟业基础设施建设投资有限公司,7.0,AA,03,2016-03-10,5.0,90,127354
127355,PR凯投01,贵州省凯里城镇建设投资有限公司,7.0,AA,03,2016-02-24,5.29,90,127355
127356,PR常德债,常德市城市建设投资集团有限公司,7.0,AAA,03,2016-01-26,3.59,90,127356
127357,PR永经投,永州市经济建设投资发展集团有限责任公司,7.0,AAA,03,2016-01-28,3.55,90,127357
127358,PR平阳债,平阳县国资发展有限公司,7.0,AA,03,2016-01-29,4.97,90,127358
127359,16穗金控,广州金融控股集团有限公司,10.0,AAA,03,2016-03-04,3.48,80,127359
127360,PR兴义债,兴义市信恒城市建设投资有限公司,7.0,AA,03,2016-03-07,5.4,90,127360
127361,PR老边01,营口市老边区城市建设投资发展有限公司,7.0,AA,03,2016-06-30,5.63,90,127361
127362,16闽投01,福建省投资开发集团有限责任公司,8.0,AAA,03,2016-02-02,3.2,80,127362
127363,PR新沂投,新沂市城市投资发展集团有限公司,7.0,AA,03,2016-03-25,4.3,90,127363
127364,PR潼南债,重庆市潼南区城市建设投资(集团)有限公司,7.0,AA,03,2016-03-24,4.99,90,127364
127365,PR渝两江,重庆两江新区开发投资集团有限公司,5.0,AAA,03,2016-02-05,3.17,90,127365
127367,PR沪城建,上海城建(集团)有限公司,7.0,AAA,03,2016-02-29,3.5,90,127367
127368,PR衡阳债,衡阳市交通建设投资有限公司,7.0,AA,03,2016-04-19,4.28,90,127368
127370,16奥德01,奥德集团有限公司,7.0,AA+,03,2016-05-31,5.77,90,127370
127371,PR普兰店,大连市普兰店区建设投资有限公司,5.0,AAA,03,2016-03-04,3.8,90,127371
127372,PR大理债,大理海东开发投资集团有限公司,7.0,AA,03,2016-03-23,6.01,90,127372
127373,PR枝江01,枝江市国有资产经营中心,7.0,AA,03,2016-04-05,4.78,90,127373
127374,PR六盘水,六盘水市开发投资有限公司,7.0,AAA,03,2016-03-17,3.74,90,127374
127375,PR五家渠,新疆国恒投资发展集团有限公司,7.0,AAA,03,2016-04-18,3.6,90,127375
127377,PR黄冈债,黄冈市城市建设投资有限公司,7.0,AA,03,2016-03-14,4.08,90,127377
127378,PR禹州债,禹州市投资总公司,7.0,AA+,03,2016-04-08,4.68,90,127378
127379,PR泗阳债,泗阳县民康农村经济发展有限公司,7.0,AA+,03,2016-05-25,4.94,90,127379
127380,PR阿勒泰,阿勒泰地区国有资产投资经营有限公司,7.0,AA,03,2016-03-10,4.85,90,127380
127381,PR仪征发,仪征市城市发展投资控股集团有限公司,7.0,AA+,03,2016-01-29,4.63,90,127381
127382,16赣投债,江西省投资集团有限公司,10.0,AA+,03,2016-07-11,3.7,90,127382
127383,PR宁乡债,宁乡经济技术开发区建设投资有限公司,7.0,AAA,03,2016-02-18,3.87,90,127383
127384,PR开福01,长沙开福城市建设投资有限公司,7.0,AA+,03,2016-03-22,4.2,90,127384
127385,PR兴资债,资中县兴资投资开发集团有限责任公司,7.0,AA+,03,2016-03-09,5.97,90,127385
127386,PR丹投资,丹阳投资集团有限公司,7.0,AAA,03,2016-03-16,3.99,90,127386
127387,PR雨花债,长沙市雨花城市建设投资集团有限公司,7.0,AAA,03,2016-02-19,3.8,90,127387
127388,PR瓯专项,浙江瓯海城市建设投资集团有限公司,7.0,AA,03,2016-05-03,4.83,80,127388
127390,PR芙蓉债,长沙市芙蓉城市建设投资集团有限公司,7.0,AAA,03,2016-03-25,3.88,90,127390
127391,PR瓦沿海,瓦房店沿海项目开发有限公司,7.0,AAA,03,2016-03-22,3.98,90,127391
127392,PR平交投,平潭综合实验区交通投资集团有限公司,5.0,AAA,03,2016-03-29,3.92,90,127392
127395,PR吉城建,吉林市城市建设控股集团有限公司,7.0,AAA,03,2016-03-30,3.8,90,127395
127396,16陕旅债,陕西旅游集团有限公司,7.0,AA,03,2016-04-13,4.58,90,127396
127397,PR耒阳债,耒阳市国有资产投资经营集团有限公司,7.0,AA,03,2016-05-18,6.4,80,127397
127398,PR威海债,威海市城市开发投资有限公司,7.0,AAA,03,2016-03-24,3.33,90,127398
127399,16鲁信债,山东省鲁信投资控股集团有限公司,7.0,AAA,03,2016-04-07,3.36,90,127399
127400,16广晟01,广东省广晟控股集团有限公司,15.0,AAA,03,2016-04-05,3.7,90,127400
127401,PR铜建专,铜陵市建设投资控股有限责任公司,7.0,AA,03,2016-04-06,4.12,80,127401
127402,PR下城债,杭州市拱墅区城市建设投资发展集团有限公司,7.0,AA,03,2016-04-15,3.8,90,127402
127403,PR老边02,营口市老边区城市建设投资发展有限公司,7.0,AA,03,2016-06-30,4.98,90,127403
127404,16唐金债,唐山金融控股集团股份有限公司,7.0,AA,03,2016-07-12,4.35,90,127404
127405,PR盐都债,盐城市盐都区国有资产投资经营有限公司,7.0,AAA,03,2016-04-22,3.67,90,127405
127407,PR汇盛债,浙江汇盛投资集团有限公司,8.0,AA,03,2016-05-19,4.49,90,127407
127408,PR港经开,张家港经开区控股集团有限公司,7.0,AA,03,2016-04-06,3.95,90,127408
127409,PR渝产债,重庆市地产集团有限公司,7.0,AAA,03,2016-04-08,3.36,90,127409
127410,PR德投债,德兴市投资控股集团有限公司,7.0,AA,03,2016-05-06,5.99,90,127410
127412,PR鸠江债,芜湖市鸠江建设投资有限公司,7.0,AA+,03,2016-04-14,3.96,90,127412
127413,PR皋交投,如皋市交通产业集团有限公司,7.0,AAA,03,2016-06-22,3.74,90,127413
127414,PR邕高01,南宁高新产业建设开发集团有限公司,7.0,AA,03,2016-04-19,4.28,90,127414
127415,PR三明交,三明市交通建设发展集团有限公司,7.0,AAA,03,2016-05-09,3.68,90,127415
127416,PR贾汪债,徐州市贾汪城市建设投资有限公司,7.0,AAA,03,2016-07-19,4.0,90,127416
127417,16榕高新,福州高新区投资控股有限公司,7.0,AA,03,2016-07-12,4.36,90,127417
127418,PR启交通,启东交通投资集团有限公司,7.0,AA,03,2016-05-04,4.0,90,127418
127419,PR启国控,启东国有资产投资控股有限公司,7.0,AA+,03,2016-05-16,4.0,90,127419
127420,PR渝开债,重庆经开区开发建设有限公司,7.0,AAA,03,2016-06-24,3.95,90,127420
127424,PR惠开债,无锡惠开经济发展集团有限公司,7.0,AA,03,2016-05-30,4.16,90,127424
127425,16穗港01,广州港集团有限公司,10.0,AAA,03,2016-05-19,3.57,80,127425
127426,PR两江01,重庆两江新区开发投资集团有限公司,5.0,AAA,03,2016-05-17,3.6,80,127426
127427,PR渤海01,天津渤海国有资产经营管理有限公司,7.0,AAA,03,2016-05-19,3.82,90,127427
127428,PR渤海02,天津渤海国有资产经营管理有限公司,10.0,AAA,03,2016-05-19,4.1,90,127428
127429,G16京汽1,北京汽车股份有限公司,7.0,AAA,03,2016-06-29,3.45,80,127429
127430,PR淮资债,淮安市淮安区城市资产经营有限公司,7.0,AAA,03,2016-06-29,4.63,90,127430
127431,PR16洛新,洛阳城乡建设投资集团有限公司,7.0,AAA,03,2016-05-25,4.28,90,127431
127432,PR太新01,无锡市太湖新城发展集团有限公司,7.0,AAA,03,2016-08-18,4.49,90,127432
127433,PR海发债,江苏海州发展集团有限公司,7.0,AAA,03,2016-08-09,4.67,90,127433
127434,16晋煤01,晋能控股装备制造集团有限公司,5.0,AAA,03,2016-05-23,6.8,90,127434
127435,PR磁湖01,黄石磁湖高新科技发展有限公司,7.0,AAA,03,2016-08-01,4.5,90,127435
127437,PR扬城投,扬中市城市建设投资发展集团有限公司,7.0,AAA,03,2016-08-12,5.15,90,127437
127438,PR望城建,望城经开区投资建设集团有限公司,7.0,AAA,03,2016-08-04,3.75,80,127438
127439,PR樟树债,樟树市国有资产营运有限责任公司,7.0,AA+,03,2016-08-04,4.8,90,127439
127440,PR惠投01,南通市通州区惠通投资有限责任公司,7.0,AAA,03,2016-08-17,3.75,90,127440
127441,PR苏筑富,江苏筑富实业投资有限公司,7.0,AA+,03,2016-08-10,4.47,90,127441
127442,16广晟02,广东省广晟控股集团有限公司,15.0,AAA,03,2016-09-05,3.75,90,127442
127443,PR湘潭01,湘潭市城市建设投资经营有限责任公司,7.0,AAA,03,2016-08-26,3.6,80,127443
127445,PR两江02,重庆两江新区开发投资集团有限公司,5.0,AAA,03,2016-09-26,3.1,80,127445
127446,16穗城02,广州市城市建设投资集团有限公司,10.0,AAA,03,2016-09-02,3.33,80,127446
127447,PR宁地铁,南京地铁集团有限公司,7.0,AAA,03,2016-11-09,3.29,90,127447
127448,PR天心02,长沙天心城市建设投资开发集团有限公司,7.0,AAA,03,2016-10-13,3.43,90,127448
127449,PR太新02,无锡市太湖新城发展集团有限公司,7.0,AAA,03,2016-10-20,3.47,90,127449
127450,PR16晋城,福建省晋江城市建设投资开发集团有限责任公司,7.0,AAA,03,2016-09-21,3.35,90,127450
127451,G17龙湖1,重庆龙湖企业拓展有限公司,5.0,AAA,03,2017-03-09,4.4,80,127451
127452,PR硚口债,武汉市硚口国有资产经营有限公司,7.0,AAA,03,2016-12-02,3.48,90,127452
127453,PR建安01,建安投资控股集团有限公司,7.0,AAA,03,2016-10-13,3.5,90,127453
127454,PR南管廊,南昌市建设投资集团有限公司,10.0,AAA,03,2016-10-19,3.58,80,127454
127455,PR广陵债,扬州市广陵新城投资发展有限公司,7.0,AAA,03,2016-10-27,3.62,90,127455
127456,16穗港02,广州港集团有限公司,10.0,AAA,03,2016-11-18,3.19,80,127456
127457,PR广饶债,广饶县经济发展投资集团有限公司,7.0,AAA,03,2016-10-20,3.61,90,127457
